"country_code","country","unit_code","unit","indicator_code","indicator","year","value"
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,56.4
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,56.1
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,55.8
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,54.7
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,52.9
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,53.2
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,55.1
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,62.1
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,57.3
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,56
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,55.1
"BEL","Belgium","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,53.6
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,83
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,83
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,80
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,80
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,80
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,80
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,82
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,82
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,82
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,82
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,83
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,83
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,83
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,82
"BEL","Belgium","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,82
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,84.9
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,87.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,89.4
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,89
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,84.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,81.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,78
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,74.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,79.2
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,84.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,78
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,75.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,75.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,72.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,79.3
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,70.2
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,87.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,88.3
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,87.6
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,88
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,81.6
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,78
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,77.2
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,84
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,83.8
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,89.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,77.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,76.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,81.6
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,73.7
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,90
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,87.8
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,90
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,93
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,86.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,87.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,78
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,79.8
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,76.5
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,75.8
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,66
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,63.3
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,60.3
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,62.8
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,70.6
"BIH","Bosnia and Herzegovina","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,54.5
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,99
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,100
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,95
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,97
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,93
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,96
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,89.3
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,83
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,87
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,70
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,77.1
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,68.4
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,77.2
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,90.2
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,91
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,88.9
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,96
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,98
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,96
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,100
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,96
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,96.3
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,89.3
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,82
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,93
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,72
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,77.1
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,68.4
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,77.2
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,90.2
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,90.3
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,88.4
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,53
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,71
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,70
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,69
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,89
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,79.9
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,76.7
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,67
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,76
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,54
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,43.8
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,46.7
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,57.6
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,63.5
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,68.2
"BRA","Brazil","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,78.1
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,93.6
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,95.1
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,95.3
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,94.9
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,87.6
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,90.7
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,92.1
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,92.3
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,91.5
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,92.8
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,91.2
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,89.5
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,91.4
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,92.4
"BGR","Bulgaria","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,94.2
